forecast_type,forecast_effective,forecast_expires,location_id,date,start_time,end_time,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-04-01T15:14:47Z,2025-04-01T16:13:52Z,158,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,9.020000000000003,14,mph,NW
hourly,2025-04-01T15:14:47Z,2025-04-01T16:13:52Z,158,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.079999999999998,10,mph,N
hourly,2025-04-01T15:14:48Z,2025-04-01T16:14:48Z,23,2025-04-02,2025-04-02T12:00:00Z,2025-04-02T13:00:00Z,1.6999999999999993,18,mph,ENE
hourly,2025-04-01T15:14:48Z,2025-04-01T16:14:48Z,23,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.6799999999999997,7,mph,W
hourly,2025-04-01T15:14:48Z,2025-04-01T16:14:48Z,23,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.509999999999998,12,mph,WNW
hourly,2025-04-01T15:14:48Z,2025-04-01T16:14:48Z,23,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.350000000000001,18,mph,WNW
hourly,2025-04-01T15:14:48Z,2025-04-01T16:14:48Z,23,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.210000000000001,20,mph,NNW
hourly,2025-04-01T15:14:50Z,2025-04-01T16:14:50Z,157,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.009999999999998,16,mph,N
hourly,2025-04-01T15:14:50Z,2025-04-01T16:14:50Z,157,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,7.450000000000003,7,mph,SE
hourly,2025-04-01T15:14:50Z,2025-04-01T16:14:50Z,157,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.280000000000001,15,mph,N
hourly,2025-04-01T15:14:50Z,2025-04-01T16:14:50Z,157,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,8.61,15,mph,NW
hourly,2025-04-01T15:14:50Z,2025-04-01T16:14:50Z,157,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.189999999999998,10,mph,N
hourly,2025-04-01T15:14:57Z,2025-04-01T16:13:59Z,220,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.6499999999999986,21,mph,E
hourly,2025-04-01T15:14:57Z,2025-04-01T16:13:59Z,220,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.270000000000003,7,mph,WNW
hourly,2025-04-01T15:14:57Z,2025-04-01T16:13:59Z,220,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.82,10,mph,W
hourly,2025-04-01T15:14:57Z,2025-04-01T16:13:59Z,220,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.890000000000001,17,mph,WNW
hourly,2025-04-01T15:14:57Z,2025-04-01T16:13:59Z,220,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.969999999999999,20,mph,NNW
hourly,2025-04-01T15:15:05Z,2025-04-01T16:14:47Z,62,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.5599999999999987,22,mph,ENE
hourly,2025-04-01T15:15:05Z,2025-04-01T16:14:47Z,62,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,1.5900000000000034,7,mph,W
hourly,2025-04-01T15:15:05Z,2025-04-01T16:14:47Z,62,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,2.8200000000000003,12,mph,NW
hourly,2025-04-01T15:15:05Z,2025-04-01T16:14:47Z,62,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.289999999999999,20,mph,WNW
hourly,2025-04-01T15:15:05Z,2025-04-01T16:14:47Z,62,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.02,18,mph,NNW
hourly,2025-04-01T15:15:12Z,2025-04-01T16:14:19Z,86,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.17999999999999972,24,mph,ENE
hourly,2025-04-01T15:15:12Z,2025-04-01T16:14:19Z,86,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.8400000000000034,10,mph,WNW
hourly,2025-04-01T15:15:12Z,2025-04-01T16:14:19Z,86,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.740000000000002,15,mph,NW
hourly,2025-04-01T15:15:12Z,2025-04-01T16:14:19Z,86,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.100000000000001,23,mph,NW
hourly,2025-04-01T15:15:12Z,2025-04-01T16:14:19Z,86,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.27,22,mph,NNW
hourly,2025-04-01T15:15:14Z,2025-04-01T16:14:42Z,24,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,1.3299999999999983,20,mph,N
hourly,2025-04-01T15:15:14Z,2025-04-01T16:14:42Z,24,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,4.920000000000002,10,mph,NW
hourly,2025-04-01T15:15:14Z,2025-04-01T16:14:42Z,24,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.219999999999999,13,mph,NNW
hourly,2025-04-01T15:15:14Z,2025-04-01T16:14:42Z,24,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.170000000000002,20,mph,NW
hourly,2025-04-01T15:15:14Z,2025-04-01T16:14:42Z,24,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.98,20,mph,NNW
hourly,2025-04-01T15:15:15Z,2025-04-01T16:14:43Z,89,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,2.479999999999997,20,mph,N
hourly,2025-04-01T15:15:15Z,2025-04-01T16:14:43Z,89,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.609999999999999,7,mph,SE
hourly,2025-04-01T15:15:15Z,2025-04-01T16:14:43Z,89,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.009999999999998,14,mph,N
hourly,2025-04-01T15:15:15Z,2025-04-01T16:14:43Z,89,2025-04-05,2025-04-05T20:00:00Z,2025-04-05T21:00:00Z,7.890000000000001,15,mph,NW
hourly,2025-04-01T15:15:15Z,2025-04-01T16:14:43Z,89,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,8.490000000000002,13,mph,N
hourly,2025-04-01T15:15:18Z,2025-04-01T16:15:13Z,126,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.6400000000000006,17,mph,N
hourly,2025-04-01T15:15:18Z,2025-04-01T16:15:13Z,126,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.579999999999998,10,mph,N
hourly,2025-04-01T15:15:18Z,2025-04-01T16:15:13Z,126,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.059999999999999,15,mph,NW
hourly,2025-04-01T15:15:18Z,2025-04-01T16:15:13Z,126,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,7.729999999999997,15,mph,NW
hourly,2025-04-01T15:15:18Z,2025-04-01T16:15:13Z,126,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.8699999999999974,10,mph,NW
hourly,2025-04-01T15:15:22Z,2025-04-01T16:15:22Z,167,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,4.450000000000003,17,mph,N
hourly,2025-04-01T15:15:22Z,2025-04-01T16:15:22Z,167,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,7.310000000000002,7,mph,N
hourly,2025-04-01T15:15:22Z,2025-04-01T16:15:22Z,167,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.84,16,mph,NW
hourly,2025-04-01T15:15:22Z,2025-04-01T16:15:22Z,167,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.229999999999997,16,mph,NW
hourly,2025-04-01T15:15:22Z,2025-04-01T16:15:22Z,167,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.829999999999998,12,mph,N
hourly,2025-04-01T15:15:31Z,2025-04-01T16:15:31Z,93,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.780000000000001,17,mph,NE
hourly,2025-04-01T15:15:31Z,2025-04-01T16:15:31Z,93,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,6.6199999999999974,12,mph,WNW
hourly,2025-04-01T15:15:31Z,2025-04-01T16:15:31Z,93,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,6.18,10,mph,WNW
hourly,2025-04-01T15:15:31Z,2025-04-01T16:15:31Z,93,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.359999999999999,17,mph,WNW
hourly,2025-04-01T15:15:31Z,2025-04-01T16:15:31Z,93,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.18,16,mph,NNW
hourly,2025-04-01T15:15:34Z,2025-04-01T16:14:50Z,183,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.6900000000000013,23,mph,E
hourly,2025-04-01T15:15:34Z,2025-04-01T16:14:50Z,183,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,1.8500000000000014,6,mph,W
hourly,2025-04-01T15:15:34Z,2025-04-01T16:14:50Z,183,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.3500000000000014,9,mph,NW
hourly,2025-04-01T15:15:34Z,2025-04-01T16:14:50Z,183,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,5.100000000000001,17,mph,WNW
hourly,2025-04-01T15:15:34Z,2025-04-01T16:14:50Z,183,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,5.73,20,mph,NNW
hourly,2025-04-01T15:15:40Z,2025-04-01T16:15:40Z,90,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,5.079999999999998,14,mph,N
hourly,2025-04-01T15:15:40Z,2025-04-01T16:15:40Z,90,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.509999999999998,10,mph,NNE
hourly,2025-04-01T15:15:40Z,2025-04-01T16:15:40Z,90,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,7.140000000000001,15,mph,NNW
hourly,2025-04-01T15:15:40Z,2025-04-01T16:15:40Z,90,2025-04-05,2025-04-05T23:00:00Z,2025-04-06T00:00:00Z,8.86,16,mph,WNW
hourly,2025-04-01T15:15:40Z,2025-04-01T16:15:40Z,90,2025-04-06,2025-04-06T23:00:00Z,2025-04-07T00:00:00Z,9.810000000000002,10,mph,NNE
hourly,2025-04-01T15:15:43Z,2025-04-01T16:14:59Z,25,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,0.9699999999999989,23,mph,ENE
hourly,2025-04-01T15:15:43Z,2025-04-01T16:14:59Z,25,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.8200000000000003,9,mph,W
hourly,2025-04-01T15:15:43Z,2025-04-01T16:14:59Z,25,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.6599999999999966,14,mph,WNW
hourly,2025-04-01T15:15:43Z,2025-04-01T16:14:59Z,25,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.890000000000001,23,mph,NW
hourly,2025-04-01T15:15:43Z,2025-04-01T16:14:59Z,25,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.460000000000001,23,mph,N
hourly,2025-04-01T15:15:49Z,2025-04-01T16:15:49Z,205,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,1.1700000000000017,23,mph,N
hourly,2025-04-01T15:15:49Z,2025-04-01T16:15:49Z,205,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.0600000000000023,9,mph,W
hourly,2025-04-01T15:15:49Z,2025-04-01T16:15:49Z,205,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.509999999999998,13,mph,WNW
hourly,2025-04-01T15:15:49Z,2025-04-01T16:15:49Z,205,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.630000000000003,21,mph,NW
hourly,2025-04-01T15:15:49Z,2025-04-01T16:15:49Z,205,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.469999999999999,23,mph,N
hourly,2025-04-01T15:16:40Z,2025-04-01T16:16:18Z,83,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.8599999999999994,18,mph,N
hourly,2025-04-01T15:16:40Z,2025-04-01T16:16:18Z,83,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.079999999999998,7,mph,NE
hourly,2025-04-01T15:16:40Z,2025-04-01T16:16:18Z,83,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,4.640000000000001,15,mph,N
hourly,2025-04-01T15:16:40Z,2025-04-01T16:16:18Z,83,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.75,15,mph,NW
hourly,2025-04-01T15:16:40Z,2025-04-01T16:16:18Z,83,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,7.510000000000002,12,mph,N
hourly,2025-04-01T15:16:44Z,2025-04-01T16:16:38Z,107,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.6000000000000014,21,mph,N
hourly,2025-04-01T15:16:44Z,2025-04-01T16:16:38Z,107,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.280000000000001,8,mph,N
hourly,2025-04-01T15:16:44Z,2025-04-01T16:16:38Z,107,2025-04-04,2025-04-04T20:00:00Z,2025-04-04T21:00:00Z,4.809999999999999,15,mph,N
hourly,2025-04-01T15:16:44Z,2025-04-01T16:16:38Z,107,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.780000000000001,17,mph,NW
hourly,2025-04-01T15:16:44Z,2025-04-01T16:16:38Z,107,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.82,13,mph,N
hourly,2025-04-01T15:16:45Z,2025-04-01T16:16:45Z,156,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.4200000000000017,22,mph,E
hourly,2025-04-01T15:16:45Z,2025-04-01T16:16:45Z,156,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.4299999999999997,7,mph,W
hourly,2025-04-01T15:16:45Z,2025-04-01T16:16:45Z,156,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.509999999999998,12,mph,WNW
hourly,2025-04-01T15:16:45Z,2025-04-01T16:16:45Z,156,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.350000000000001,18,mph,WNW
hourly,2025-04-01T15:16:45Z,2025-04-01T16:16:45Z,156,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.77,20,mph,NNW
hourly,2025-04-01T15:16:46Z,2025-04-01T16:16:31Z,77,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.3900000000000006,18,mph,ENE
hourly,2025-04-01T15:16:46Z,2025-04-01T16:16:31Z,77,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,3.729999999999997,9,mph,WNW
hourly,2025-04-01T15:16:46Z,2025-04-01T16:16:31Z,77,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.810000000000002,13,mph,NNW
hourly,2025-04-01T15:16:46Z,2025-04-01T16:16:31Z,77,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.57,21,mph,NW
hourly,2025-04-01T15:16:46Z,2025-04-01T16:16:31Z,77,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.710000000000001,21,mph,NNW
hourly,2025-04-01T15:17:18Z,2025-04-01T16:17:18Z,26,2025-04-02,2025-04-02T11:00:00Z,2025-04-02T12:00:00Z,1.7300000000000004,18,mph,ENE
hourly,2025-04-01T15:17:18Z,2025-04-01T16:17:18Z,26,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.8100000000000023,9,mph,WNW
hourly,2025-04-01T15:17:18Z,2025-04-01T16:17:18Z,26,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.049999999999997,12,mph,NW
hourly,2025-04-01T15:17:18Z,2025-04-01T16:17:18Z,26,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.030000000000001,21,mph,NW
hourly,2025-04-01T15:17:18Z,2025-04-01T16:17:18Z,26,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.149999999999999,21,mph,NNW
hourly,2025-04-01T15:17:19Z,2025-04-01T16:16:29Z,155,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,4.030000000000001,15,mph,N
hourly,2025-04-01T15:17:19Z,2025-04-01T16:16:29Z,155,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.539999999999999,9,mph,E
hourly,2025-04-01T15:17:19Z,2025-04-01T16:16:29Z,155,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.289999999999999,15,mph,N
hourly,2025-04-01T15:17:19Z,2025-04-01T16:16:29Z,155,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.490000000000002,14,mph,NW
hourly,2025-04-01T15:17:19Z,2025-04-01T16:16:29Z,155,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.840000000000003,10,mph,N
hourly,2025-04-01T15:17:19Z,2025-04-01T16:17:19Z,70,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,2.3800000000000026,22,mph,NE
hourly,2025-04-01T15:17:19Z,2025-04-01T16:17:19Z,70,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,5.630000000000003,14,mph,WNW
hourly,2025-04-01T15:17:19Z,2025-04-01T16:17:19Z,70,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.909999999999997,13,mph,NW
hourly,2025-04-01T15:17:19Z,2025-04-01T16:17:19Z,70,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.259999999999998,23,mph,WNW
hourly,2025-04-01T15:17:19Z,2025-04-01T16:17:19Z,70,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.890000000000001,22,mph,NNW
hourly,2025-04-01T15:17:21Z,2025-04-01T16:17:13Z,127,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,4.840000000000003,18,mph,N
hourly,2025-04-01T15:17:21Z,2025-04-01T16:17:13Z,127,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,5.59,10,mph,N
hourly,2025-04-01T15:17:21Z,2025-04-01T16:17:13Z,127,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.949999999999999,16,mph,NW
hourly,2025-04-01T15:17:21Z,2025-04-01T16:17:13Z,127,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,7.759999999999998,16,mph,NW
hourly,2025-04-01T15:17:21Z,2025-04-01T16:17:13Z,127,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.049999999999997,10,mph,NW
hourly,2025-04-01T15:17:23Z,2025-04-01T16:17:09Z,144,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.469999999999999,20,mph,N
hourly,2025-04-01T15:17:23Z,2025-04-01T16:17:09Z,144,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.030000000000001,13,mph,N
hourly,2025-04-01T15:17:23Z,2025-04-01T16:17:09Z,144,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,6.100000000000001,18,mph,NW
hourly,2025-04-01T15:17:23Z,2025-04-01T16:17:09Z,144,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.460000000000001,18,mph,W
hourly,2025-04-01T15:17:23Z,2025-04-01T16:17:09Z,144,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.43,13,mph,N
hourly,2025-04-01T15:17:24Z,2025-04-01T16:16:36Z,27,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.9600000000000009,21,mph,N
hourly,2025-04-01T15:17:24Z,2025-04-01T16:16:36Z,27,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,4.909999999999997,7,mph,W
hourly,2025-04-01T15:17:24Z,2025-04-01T16:16:36Z,27,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,3.8400000000000034,14,mph,N
hourly,2025-04-01T15:17:24Z,2025-04-01T16:16:36Z,27,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,6.34,16,mph,NW
hourly,2025-04-01T15:17:24Z,2025-04-01T16:16:36Z,27,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.539999999999999,14,mph,N
hourly,2025-04-01T15:17:56Z,2025-04-01T16:17:56Z,132,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,3.990000000000002,18,mph,N
hourly,2025-04-01T15:17:56Z,2025-04-01T16:17:56Z,132,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,6.479999999999997,9,mph,N
hourly,2025-04-01T15:17:56Z,2025-04-01T16:17:56Z,132,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.609999999999999,17,mph,NW
hourly,2025-04-01T15:17:56Z,2025-04-01T16:17:56Z,132,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.770000000000003,17,mph,NW
hourly,2025-04-01T15:17:56Z,2025-04-01T16:17:56Z,132,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.530000000000001,12,mph,N
hourly,2025-04-01T15:17:57Z,2025-04-01T16:17:50Z,28,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,3.6199999999999974,17,mph,N
hourly,2025-04-01T15:17:57Z,2025-04-01T16:17:50Z,28,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,8.130000000000003,6,mph,S
hourly,2025-04-01T15:17:57Z,2025-04-01T16:17:50Z,28,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,6,13,mph,N
hourly,2025-04-01T15:17:57Z,2025-04-01T16:17:50Z,28,2025-04-05,2025-04-05T22:00:00Z,2025-04-05T23:00:00Z,8.670000000000002,13,mph,NW
hourly,2025-04-01T15:17:57Z,2025-04-01T16:17:50Z,28,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,9.259999999999998,10,mph,N
hourly,2025-04-01T15:17:59Z,2025-04-01T16:17:17Z,195,2025-04-02,2025-04-02T20:00:00Z,2025-04-02T21:00:00Z,2.8099999999999987,20,mph,N
hourly,2025-04-01T15:17:59Z,2025-04-01T16:17:17Z,195,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,6.539999999999999,8,mph,SE
hourly,2025-04-01T15:17:59Z,2025-04-01T16:17:17Z,195,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.399999999999999,16,mph,N
hourly,2025-04-01T15:17:59Z,2025-04-01T16:17:17Z,195,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,8.729999999999997,15,mph,NW
hourly,2025-04-01T15:17:59Z,2025-04-01T16:17:17Z,195,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,8.869999999999997,13,mph,N
hourly,2025-04-01T15:18:05Z,2025-04-01T16:17:28Z,185,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,1.9299999999999997,17,mph,NNW
hourly,2025-04-01T15:18:05Z,2025-04-01T16:17:28Z,185,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,2.210000000000001,7,mph,WNW
hourly,2025-04-01T15:18:05Z,2025-04-01T16:17:28Z,185,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,4.009999999999998,9,mph,NNW
hourly,2025-04-01T15:18:05Z,2025-04-01T16:17:28Z,185,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,6.189999999999998,16,mph,NW
hourly,2025-04-01T15:18:05Z,2025-04-01T16:17:28Z,185,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,6.399999999999999,20,mph,NNW
hourly,2025-04-01T15:18:07Z,2025-04-01T16:17:15Z,29,2025-04-02,2025-04-02T21:00:00Z,2025-04-02T22:00:00Z,4.030000000000001,20,mph,N
hourly,2025-04-01T15:18:07Z,2025-04-01T16:17:15Z,29,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,6.850000000000001,9,mph,SE
hourly,2025-04-01T15:18:07Z,2025-04-01T16:17:15Z,29,2025-04-04,2025-04-04T23:00:00Z,2025-04-05T00:00:00Z,5.829999999999998,15,mph,N
hourly,2025-04-01T15:18:07Z,2025-04-01T16:17:15Z,29,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,9.810000000000002,15,mph,NW
hourly,2025-04-01T15:18:07Z,2025-04-01T16:17:15Z,29,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,10.100000000000001,13,mph,N
hourly,2025-04-01T15:18:38Z,2025-04-01T16:18:38Z,30,2025-04-02,2025-04-02T15:00:00Z,2025-04-02T16:00:00Z,1.1999999999999993,24,mph,NE
hourly,2025-04-01T15:18:38Z,2025-04-01T16:18:38Z,30,2025-04-03,2025-04-03T21:00:00Z,2025-04-03T22:00:00Z,3.1199999999999974,9,mph,W
hourly,2025-04-01T15:18:38Z,2025-04-01T16:18:38Z,30,2025-04-04,2025-04-04T21:00:00Z,2025-04-04T22:00:00Z,5.020000000000003,14,mph,WNW
hourly,2025-04-01T15:18:38Z,2025-04-01T16:18:38Z,30,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,7.350000000000001,23,mph,NW
hourly,2025-04-01T15:18:38Z,2025-04-01T16:18:38Z,30,2025-04-06,2025-04-06T21:00:00Z,2025-04-06T22:00:00Z,7.469999999999999,24,mph,N
hourly,2025-04-01T15:18:39Z,2025-04-01T16:18:39Z,154,2025-04-02,2025-04-02T22:00:00Z,2025-04-02T23:00:00Z,4.07,16,mph,N
hourly,2025-04-01T15:18:39Z,2025-04-01T16:18:39Z,154,2025-04-03,2025-04-03T22:00:00Z,2025-04-03T23:00:00Z,7.8699999999999974,8,mph,SE
hourly,2025-04-01T15:18:39Z,2025-04-01T16:18:39Z,154,2025-04-04,2025-04-04T22:00:00Z,2025-04-04T23:00:00Z,5.890000000000001,15,mph,N
hourly,2025-04-01T15:18:39Z,2025-04-01T16:18:39Z,154,2025-04-05,2025-04-05T21:00:00Z,2025-04-05T22:00:00Z,9.43,15,mph,NW
hourly,2025-04-01T15:18:39Z,2025-04-01T16:18:39Z,154,2025-04-06,2025-04-06T22:00:00Z,2025-04-06T23:00:00Z,9.75,10,mph,N
