station_id,station_name,latitude,longitude,elevation,date,delta_t,wind_speed,wind_gust,wind_speed_unit,wind_direction
209,Livona,46.43594,-100.56771,1691,2025-05-14,16.2,9.154,21.251,mph,350.4
209,Livona,46.43594,-100.56771,1691,2025-05-15,1.3,22.302,41.853,mph,309
209,Livona,46.43594,-100.56771,1691,2025-05-16,1.7,14.046,29.326,mph,346.1
209,Livona,46.43594,-100.56771,1691,2025-05-17,8,5.856,13.914,mph,25.71
209,Livona,46.43594,-100.56771,1691,2025-05-18,4.3,12.173,21.609,mph,73.12
209,Livona,46.43594,-100.56771,1691,2025-05-19,1.4,21.161,34.65,mph,63.21
209,Livona,46.43594,-100.56771,1691,2025-05-20,1.1,10.18,17.515,mph,9.19
209,Livona,46.43594,-100.56771,1691,2025-05-21,2.8,7.442,13.292,mph,337.8
209,Livona,46.43594,-100.56771,1691,2025-05-22,12.9,4.803,11.305,mph,153.2
209,Livona,46.43594,-100.56771,1691,2025-05-23,14.6,7.53,19.126,mph,119
209,Livona,46.43594,-100.56771,1691,2025-05-24,11,8.326,13.417,mph,195.2
209,Livona,46.43594,-100.56771,1691,2025-05-25,17.2,5.523,11.554,mph,205.9
209,Livona,46.43594,-100.56771,1691,2025-05-26,17.3,10.306,17.515,mph,156.6
141,Logan Center,47.80258,-97.77438,1357,2025-05-01,10.8,11.25,17.889,mph,352.8
141,Logan Center,47.80258,-97.77438,1357,2025-05-02,10.8,7.156,16.397,mph,293.1
141,Logan Center,47.80258,-97.77438,1357,2025-05-03,21.4,11.308,20.49,mph,236.6
141,Logan Center,47.80258,-97.77438,1357,2025-05-04,24.4,18.432,28.208,mph,169.9
141,Logan Center,47.80258,-97.77438,1357,2025-05-05,24.4,14.354,22.235,mph,181
141,Logan Center,47.80258,-97.77438,1357,2025-05-06,18.8,21.497,32.413,mph,20.15
141,Logan Center,47.80258,-97.77438,1357,2025-05-07,17.2,4.903,11.925,mph,113.7
141,Logan Center,47.80258,-97.77438,1357,2025-05-08,21.4,16.104,24.338,mph,167.9
141,Logan Center,47.80258,-97.77438,1357,2025-05-09,19.3,15.202,22.615,mph,16.14
141,Logan Center,47.80258,-97.77438,1357,2025-05-10,24.5,21.206,33.04,mph,169.2
141,Logan Center,47.80258,-97.77438,1357,2025-05-11,32.4,22.66,34.292,mph,204.2
141,Logan Center,47.80258,-97.77438,1357,2025-05-12,28.9,19.976,30.176,mph,188.7
141,Logan Center,47.80258,-97.77438,1357,2025-05-13,29.8,21.922,33.174,mph,180.5
141,Logan Center,47.80258,-97.77438,1357,2025-05-14,21.7,13.636,20.378,mph,34.14
141,Logan Center,47.80258,-97.77438,1357,2025-05-15,12.8,14.999,23.846,mph,82.5
141,Logan Center,47.80258,-97.77438,1357,2025-05-16,2,24.584,36.149,mph,346.2
141,Logan Center,47.80258,-97.77438,1357,2025-05-17,3,13.804,21.743,mph,345.6
141,Logan Center,47.80258,-97.77438,1357,2025-05-18,4.3,12.111,19.014,mph,67.01
141,Logan Center,47.80258,-97.77438,1357,2025-05-19,8.8,19.73,29.326,mph,93.9
141,Logan Center,47.80258,-97.77438,1357,2025-05-20,4.3,11.657,20.625,mph,11.51
141,Logan Center,47.80258,-97.77438,1357,2025-05-21,2.6,2.262,5.217,mph,14.65
141,Logan Center,47.80258,-97.77438,1357,2025-05-22,14.9,8.198,16.148,mph,15.19
141,Logan Center,47.80258,-97.77438,1357,2025-05-23,14.9,8.254,16.397,mph,81.7
141,Logan Center,47.80258,-97.77438,1357,2025-05-24,17.5,4.521,12.422,mph,235.4
141,Logan Center,47.80258,-97.77438,1357,2025-05-25,20.6,9.355,20.736,mph,6.096
141,Logan Center,47.80258,-97.77438,1357,2025-05-26,19.3,6.829,14.782,mph,205.4
109,Maddock,47.99178,-99.53329,1614,2025-05-01,15.8,11.842,17.764,mph,18.45
109,Maddock,47.99178,-99.53329,1614,2025-05-02,14.6,6.984,12.795,mph,303.5
109,Maddock,47.99178,-99.53329,1614,2025-05-03,22.9,6.865,14.782,mph,221.1
109,Maddock,47.99178,-99.53329,1614,2025-05-04,25.4,17.618,29.192,mph,177.1
109,Maddock,47.99178,-99.53329,1614,2025-05-05,23.2,13.314,22.369,mph,178.3
109,Maddock,47.99178,-99.53329,1614,2025-05-06,18.3,16.327,26.709,mph,14.2
109,Maddock,47.99178,-99.53329,1614,2025-05-07,20.5,6.981,14.285,mph,143.2
109,Maddock,47.99178,-99.53329,1614,2025-05-08,23,20.58,34.046,mph,202
109,Maddock,47.99178,-99.53329,1614,2025-05-09,18.8,10.335,21.363,mph,356.9
109,Maddock,47.99178,-99.53329,1614,2025-05-10,25.9,23.219,35.769,mph,198.8
109,Maddock,47.99178,-99.53329,1614,2025-05-11,31.4,18.097,29.684,mph,184.8
109,Maddock,47.99178,-99.53329,1614,2025-05-12,28.5,11.628,19.886,mph,183.5
109,Maddock,47.99178,-99.53329,1614,2025-05-13,23.2,11.417,25.725,mph,252.3
109,Maddock,47.99178,-99.53329,1614,2025-05-14,18.6,17.211,27.201,mph,22.54
109,Maddock,47.99178,-99.53329,1614,2025-05-15,3.5,15.708,25.837,mph,45.51
109,Maddock,47.99178,-99.53329,1614,2025-05-16,1.5,26.664,37.402,mph,343.8
109,Maddock,47.99178,-99.53329,1614,2025-05-17,2.6,10.458,17.392,mph,6.594
109,Maddock,47.99178,-99.53329,1614,2025-05-18,3.9,14.321,20.871,mph,91.9
109,Maddock,47.99178,-99.53329,1614,2025-05-19,4.6,10.957,17.267,mph,76.25
109,Maddock,47.99178,-99.53329,1614,2025-05-20,1.4,7.098,20.49,mph,95.8
109,Maddock,47.99178,-99.53329,1614,2025-05-21,1.9,7.923,12.173,mph,39.2
109,Maddock,47.99178,-99.53329,1614,2025-05-22,13.7,4.984,13.044,mph,0.796
109,Maddock,47.99178,-99.53329,1614,2025-05-23,16.8,10.608,18.634,mph,115.5
109,Maddock,47.99178,-99.53329,1614,2025-05-24,17.2,5.46,10.187,mph,112.4
109,Maddock,47.99178,-99.53329,1614,2025-05-25,19.4,6.243,14.162,mph,220.8
109,Maddock,47.99178,-99.53329,1614,2025-05-26,20.8,5.261,12.422,mph,144.7
36,Mandan,46.77356,-100.91401,1935,2025-05-01,13.4,9.156,17.64,mph,316.4
36,Mandan,46.77356,-100.91401,1935,2025-05-02,15,4.011,12.422,mph,318.3
36,Mandan,46.77356,-100.91401,1935,2025-05-03,22.6,8.831,18.142,mph,163.7
36,Mandan,46.77356,-100.91401,1935,2025-05-04,23,20.915,33.912,mph,168.5
36,Mandan,46.77356,-100.91401,1935,2025-05-05,18.9,11.587,21.117,mph,191
36,Mandan,46.77356,-100.91401,1935,2025-05-06,15.9,12.63,20.49,mph,64.83
36,Mandan,46.77356,-100.91401,1935,2025-05-07,19.8,5.964,12.918,mph,125.1
36,Mandan,46.77356,-100.91401,1935,2025-05-08,23.3,16.893,31.563,mph,209.1
36,Mandan,46.77356,-100.91401,1935,2025-05-09,22,7.686,16.025,mph,39.36
36,Mandan,46.77356,-100.91401,1935,2025-05-10,25.8,19.171,31.295,mph,194.8
36,Mandan,46.77356,-100.91401,1935,2025-05-11,28.9,16.379,28.208,mph,189.1
36,Mandan,46.77356,-100.91401,1935,2025-05-12,28.5,13.104,21.743,mph,188.8
36,Mandan,46.77356,-100.91401,1935,2025-05-13,20.2,5.697,13.169,mph,327.1
36,Mandan,46.77356,-100.91401,1935,2025-05-14,11.8,9.646,15.9,mph,345.8
36,Mandan,46.77356,-100.91401,1935,2025-05-15,0.2,26.441,39.124,mph,308.5
36,Mandan,46.77356,-100.91401,1935,2025-05-16,1.4,20.804,33.666,mph,335.9
36,Mandan,46.77356,-100.91401,1935,2025-05-17,8.5,5.642,11.554,mph,55.17
36,Mandan,46.77356,-100.91401,1935,2025-05-18,1.7,14.211,20.625,mph,117.9
36,Mandan,46.77356,-100.91401,1935,2025-05-19,0.7,17.088,29.058,mph,79.47
36,Mandan,46.77356,-100.91401,1935,2025-05-20,0.3,8.954,14.782,mph,11.79
36,Mandan,46.77356,-100.91401,1935,2025-05-21,1.6,9.397,14.659,mph,327.4
36,Mandan,46.77356,-100.91401,1935,2025-05-22,11.8,6.449,17.144,mph,151.5
36,Mandan,46.77356,-100.91401,1935,2025-05-23,14.1,11.769,20.736,mph,140.5
36,Mandan,46.77356,-100.91401,1935,2025-05-24,15.1,5.085,11.925,mph,106.4
36,Mandan,46.77356,-100.91401,1935,2025-05-25,16.6,6.492,15.404,mph,159.7
36,Mandan,46.77356,-100.91401,1935,2025-05-26,17.9,10.659,25.971,mph,160.4
207,Manning,47.1925,-102.8325,2442,2025-05-01,9.8,13.983,21.855,mph,349.3
207,Manning,47.1925,-102.8325,2442,2025-05-02,17.4,5.823,12.547,mph,227.9
207,Manning,47.1925,-102.8325,2442,2025-05-03,26.3,12.138,21.005,mph,162.6
207,Manning,47.1925,-102.8325,2442,2025-05-04,26.1,21.676,32.055,mph,174.5
207,Manning,47.1925,-102.8325,2442,2025-05-05,15.1,18.119,29.818,mph,6.76
207,Manning,47.1925,-102.8325,2442,2025-05-06,16.4,12.037,20.625,mph,54.17
207,Manning,47.1925,-102.8325,2442,2025-05-07,18.5,14.697,26.843,mph,160.8
207,Manning,47.1925,-102.8325,2442,2025-05-08,26.9,12.227,26.217,mph,234.6
207,Manning,47.1925,-102.8325,2442,2025-05-09,22.7,8.06,15.529,mph,117.1
207,Manning,47.1925,-102.8325,2442,2025-05-10,33.5,21.43,34.896,mph,243.4
207,Manning,47.1925,-102.8325,2442,2025-05-11,33.6,12.643,22.861,mph,223.7
207,Manning,47.1925,-102.8325,2442,2025-05-12,33.6,17.895,30.557,mph,204.9
207,Manning,47.1925,-102.8325,2442,2025-05-13,21.5,13.375,23.219,mph,1.883
207,Manning,47.1925,-102.8325,2442,2025-05-14,3.2,4.664,8.943,mph,6.51
207,Manning,47.1925,-102.8325,2442,2025-05-15,1.2,26.016,39.996,mph,316.9
207,Manning,47.1925,-102.8325,2442,2025-05-16,3.6,13.444,20.625,mph,331.4
207,Manning,47.1925,-102.8325,2442,2025-05-17,8.8,8.091,15.9,mph,92.6
207,Manning,47.1925,-102.8325,2442,2025-05-18,1.4,20.401,28.946,mph,103.8
207,Manning,47.1925,-102.8325,2442,2025-05-19,1,21.765,30.937,mph,57.28
207,Manning,47.1925,-102.8325,2442,2025-05-20,3.2,11.209,19.506,mph,347.6
207,Manning,47.1925,-102.8325,2442,2025-05-21,4.4,5.302,10.062,mph,12.82
207,Manning,47.1925,-102.8325,2442,2025-05-22,9.7,6.935,12.422,mph,116.1
207,Manning,47.1925,-102.8325,2442,2025-05-23,11.2,16.585,27.447,mph,121.5
207,Manning,47.1925,-102.8325,2442,2025-05-24,9.7,12.276,19.26,mph,123
207,Manning,47.1925,-102.8325,2442,2025-05-25,15.1,12.851,22.481,mph,164.7
207,Manning,47.1925,-102.8325,2442,2025-05-26,16.4,19.394,29.93,mph,161.7
79,Marion,46.56453,-98.32759,1465,2025-05-01,14.9,15.001,22.369,mph,350.6
79,Marion,46.56453,-98.32759,1465,2025-05-02,12.1,8.822,16.397,mph,316.1
79,Marion,46.56453,-98.32759,1465,2025-05-03,21.5,6.21,15.155,mph,205.4
79,Marion,46.56453,-98.32759,1465,2025-05-04,24.4,18.03,28.208,mph,173.9
79,Marion,46.56453,-98.32759,1465,2025-05-05,25.4,18.723,28.074,mph,174.9
79,Marion,46.56453,-98.32759,1465,2025-05-06,17.3,17.692,27.693,mph,35.2
79,Marion,46.56453,-98.32759,1465,2025-05-07,18.2,5.512,12.05,mph,82.5
79,Marion,46.56453,-98.32759,1465,2025-05-08,22.2,13.346,23.846,mph,192.7
79,Marion,46.56453,-98.32759,1465,2025-05-09,22.9,13.708,24.092,mph,9.17
79,Marion,46.56453,-98.32759,1465,2025-05-10,27.5,21.721,32.682,mph,194.8
79,Marion,46.56453,-98.32759,1465,2025-05-11,31.6,26.977,38.878,mph,192.7
79,Marion,46.56453,-98.32759,1465,2025-05-12,30.3,24.763,36.395,mph,196.7
79,Marion,46.56453,-98.32759,1465,2025-05-13,30.1,21.34,32.167,mph,177.1
79,Marion,46.56453,-98.32759,1465,2025-05-14,23.9,14.518,23.846,mph,154.9
79,Marion,46.56453,-98.32759,1465,2025-05-15,10.1,16.153,25.456,mph,133.9
79,Marion,46.56453,-98.32759,1465,2025-05-16,2.2,28.163,39.012,mph,327.6
79,Marion,46.56453,-98.32759,1465,2025-05-17,3.3,11.547,19.126,mph,348.9
79,Marion,46.56453,-98.32759,1465,2025-05-18,5.8,14.012,23.734,mph,84.3
79,Marion,46.56453,-98.32759,1465,2025-05-19,3.1,20.513,29.818,mph,83.7
79,Marion,46.56453,-98.32759,1465,2025-05-20,1.1,12.715,22.235,mph,63.65
79,Marion,46.56453,-98.32759,1465,2025-05-21,2.2,3.027,7.205,mph,338.4
79,Marion,46.56453,-98.32759,1465,2025-05-22,13,5.523,12.173,mph,14.42
79,Marion,46.56453,-98.32759,1465,2025-05-23,15.1,7.829,15.9,mph,98.1
79,Marion,46.56453,-98.32759,1465,2025-05-24,17.2,5.219,14.41,mph,75.6
79,Marion,46.56453,-98.32759,1465,2025-05-25,19.4,4.454,12.173,mph,175.6
79,Marion,46.56453,-98.32759,1465,2025-05-26,20.8,10.183,18.768,mph,154
193,Marmarth,46.32271,-103.93737,2840,2025-05-01,6.8,10.764,18.007,mph,336.5
193,Marmarth,46.32271,-103.93737,2840,2025-05-02,15.6,5.129,13.914,mph,195.8
193,Marmarth,46.32271,-103.93737,2840,2025-05-03,21.5,8.843,16.522,mph,150.3
193,Marmarth,46.32271,-103.93737,2840,2025-05-04,23,19.036,31.563,mph,153.8
193,Marmarth,46.32271,-103.93737,2840,2025-05-05,13.8,18.969,29.684,mph,6.301
193,Marmarth,46.32271,-103.93737,2840,2025-05-06,12.5,9.999,17.019,mph,55.65
193,Marmarth,46.32271,-103.93737,2840,2025-05-07,15.9,15.797,26.329,mph,166.8
193,Marmarth,46.32271,-103.93737,2840,2025-05-08,24.4,6.899,15.529,mph,264.2
193,Marmarth,46.32271,-103.93737,2840,2025-05-09,23.3,6.823,17.392,mph,166.3
193,Marmarth,46.32271,-103.93737,2840,2025-05-10,30.3,13.084,24.226,mph,235.9
193,Marmarth,46.32271,-103.93737,2840,2025-05-11,31.4,9.95,18.768,mph,228.4
193,Marmarth,46.32271,-103.93737,2840,2025-05-12,32.8,12.419,21.989,mph,202.4
193,Marmarth,46.32271,-103.93737,2840,2025-05-13,19.5,12.735,22.101,mph,8.02
193,Marmarth,46.32271,-103.93737,2840,2025-05-14,7.8,9.353,14.782,mph,338.3
193,Marmarth,46.32271,-103.93737,2840,2025-05-15,2.5,16.506,26.709,mph,321.1
193,Marmarth,46.32271,-103.93737,2840,2025-05-16,10.1,17.314,26.575,mph,328.6
193,Marmarth,46.32271,-103.93737,2840,2025-05-17,10.1,6.838,15.404,mph,114.9
193,Marmarth,46.32271,-103.93737,2840,2025-05-18,1.4,17.137,27.581,mph,128.4
193,Marmarth,46.32271,-103.93737,2840,2025-05-19,1.3,11.339,18.88,mph,64.23
193,Marmarth,46.32271,-103.93737,2840,2025-05-20,4,10.162,16.645,mph,326.4
193,Marmarth,46.32271,-103.93737,2840,2025-05-21,6.9,8.988,16.77,mph,20.8
193,Marmarth,46.32271,-103.93737,2840,2025-05-22,16,3.993,15.155,mph,130.2
193,Marmarth,46.32271,-103.93737,2840,2025-05-23,3.6,15.115,23.108,mph,126.1
193,Marmarth,46.32271,-103.93737,2840,2025-05-24,2.6,9.869,16.77,mph,109.1
193,Marmarth,46.32271,-103.93737,2840,2025-05-25,7.1,9.733,17.019,mph,142.8
193,Marmarth,46.32271,-103.93737,2840,2025-05-26,9.3,16.658,26.709,mph,149.4
71,Mavie,48.12115,-95.97144,1158,2025-05-01,4,5.7,9.69,mph,44.81
71,Mavie,48.12115,-95.97144,1158,2025-05-02,8.8,5.709,13.417,mph,301.2
71,Mavie,48.12115,-95.97144,1158,2025-05-03,18.1,15.607,25.098,mph,246.3
71,Mavie,48.12115,-95.97144,1158,2025-05-04,22.2,11.941,20.625,mph,201.5
71,Mavie,48.12115,-95.97144,1158,2025-05-05,23.2,11.337,19.752,mph,206.1
71,Mavie,48.12115,-95.97144,1158,2025-05-06,17.7,13.607,21.743,mph,28.29
71,Mavie,48.12115,-95.97144,1158,2025-05-07,18.1,9.277,17.267,mph,99.9
71,Mavie,48.12115,-95.97144,1158,2025-05-08,21.2,12.762,20.378,mph,193.9
71,Mavie,48.12115,-95.97144,1158,2025-05-09,18,14.401,25.456,mph,352.9
71,Mavie,48.12115,-95.97144,1158,2025-05-10,21.2,17.797,26.955,mph,176.1
71,Mavie,48.12115,-95.97144,1158,2025-05-11,31.4,23.913,35.657,mph,219.9
71,Mavie,48.12115,-95.97144,1158,2025-05-12,30.7,22.683,33.912,mph,204.9
71,Mavie,48.12115,-95.97144,1158,2025-05-13,28.6,21.385,34.538,mph,192.2
71,Mavie,48.12115,-95.97144,1158,2025-05-14,25.4,9.543,17.515,mph,173.8
71,Mavie,48.12115,-95.97144,1158,2025-05-15,15.4,25.814,42.86,mph,109.1
71,Mavie,48.12115,-95.97144,1158,2025-05-16,3.3,12.086,17.267,mph,58.94
71,Mavie,48.12115,-95.97144,1158,2025-05-17,3.7,9.516,16.522,mph,358.1
71,Mavie,48.12115,-95.97144,1158,2025-05-18,7.3,11.086,19.752,mph,81.7
71,Mavie,48.12115,-95.97144,1158,2025-05-19,12.7,19.148,30.557,mph,121.7
71,Mavie,48.12115,-95.97144,1158,2025-05-20,8.5,17.173,24.092,mph,79.05
71,Mavie,48.12115,-95.97144,1158,2025-05-21,12.8,6.832,14.533,mph,133.4
71,Mavie,48.12115,-95.97144,1158,2025-05-22,18.6,9.865,18.88,mph,43.29
71,Mavie,48.12115,-95.97144,1158,2025-05-23,14.6,8.312,15.777,mph,60.54
71,Mavie,48.12115,-95.97144,1158,2025-05-24,17.6,7.742,16.025,mph,292.9
71,Mavie,48.12115,-95.97144,1158,2025-05-25,21.1,6.809,20.49,mph,305.7
71,Mavie,48.12115,-95.97144,1158,2025-05-26,20.3,11.764,21.251,mph,243.4
212,Max,47.87,-101.314722,2190,2025-05-01,12.9,10.769,19.886,mph,343
212,Max,47.87,-101.314722,2190,2025-05-02,16.9,6.803,14.907,mph,259.7
212,Max,47.87,-101.314722,2190,2025-05-03,25,11.496,19.26,mph,180.1
212,Max,47.87,-101.314722,2190,2025-05-04,26.2,24.584,38.766,mph,184.4
212,Max,47.87,-101.314722,2190,2025-05-05,19,4.901,13.169,mph,286.7
212,Max,47.87,-101.314722,2190,2025-05-06,15.3,10.639,23.108,mph,32.86
212,Max,47.87,-101.314722,2190,2025-05-07,19.1,10.142,18.007,mph,154.7
212,Max,47.87,-101.314722,2190,2025-05-08,27.6,22.75,34.292,mph,199.3
212,Max,47.87,-101.314722,2190,2025-05-09,19.6,7.617,16.025,mph,26.68
212,Max,47.87,-101.314722,2190,2025-05-10,28.6,22.459,36.641,mph,199.8
212,Max,47.87,-101.314722,2190,2025-05-11,32.9,23.644,34.896,mph,184.3
212,Max,47.87,-101.314722,2190,2025-05-12,29.9,10.098,21.497,mph,188
212,Max,47.87,-101.314722,2190,2025-05-13,21.3,13.35,20.625,mph,358.1
212,Max,47.87,-101.314722,2190,2025-05-14,9.6,7.646,16.274,mph,33.83
212,Max,47.87,-101.314722,2190,2025-05-15,0.6,29.035,40.869,mph,349
212,Max,47.87,-101.314722,2190,2025-05-16,1,25.702,36.641,mph,350
212,Max,47.87,-101.314722,2190,2025-05-17,4.5,7.527,13.665,mph,41.56
212,Max,47.87,-101.314722,2190,2025-05-18,3.4,19.864,28.566,mph,109.4
212,Max,47.87,-101.314722,2190,2025-05-19,1.8,19.528,33.286,mph,65.52
212,Max,47.87,-101.314722,2190,2025-05-20,0.7,9.59,14.41,mph,33.85
212,Max,47.87,-101.314722,2190,2025-05-21,3.3,6.288,10.932,mph,16.03
212,Max,47.87,-101.314722,2190,2025-05-22,10,6.61,13.292,mph,151.4
212,Max,47.87,-101.314722,2190,2025-05-23,16.3,11.003,21.363,mph,108.7
212,Max,47.87,-101.314722,2190,2025-05-24,17.5,8.299,17.64,mph,131.4
212,Max,47.87,-101.314722,2190,2025-05-25,18,10.411,21.117,mph,154.8
212,Max,47.87,-101.314722,2190,2025-05-26,18.8,12.891,23.354,mph,166
37,Mayville,47.49846,-97.26178,966,2025-05-01,4.4,2.731,5.217,mph,119.5
37,Mayville,47.49846,-97.26178,966,2025-05-02,10.9,4.854,10.932,mph,296.8
37,Mayville,47.49846,-97.26178,966,2025-05-03,20.9,11.361,18.007,mph,233.8
37,Mayville,47.49846,-97.26178,966,2025-05-04,25,14.578,25.21,mph,177.7
37,Mayville,47.49846,-97.26178,966,2025-05-05,25.8,14.663,23.98,mph,180.7
37,Mayville,47.49846,-97.26178,966,2025-05-06,18.4,19.596,28.566,mph,8.77
37,Mayville,47.49846,-97.26178,966,2025-05-07,18.7,4.103,9.939,mph,56.55
37,Mayville,47.49846,-97.26178,966,2025-05-08,22.3,11.581,19.126,mph,168.4
37,Mayville,47.49846,-97.26178,966,2025-05-09,20.2,17.278,28.454,mph,354.2
37,Mayville,47.49846,-97.26178,966,2025-05-10,25.6,19.752,35.657,mph,176.4
37,Mayville,47.49846,-97.26178,966,2025-05-11,32.7,21.9,35.03,mph,201.7
37,Mayville,47.49846,-97.26178,966,2025-05-12,31.4,23.152,36.149,mph,193.4
37,Mayville,47.49846,-97.26178,966,2025-05-13,30.4,18.813,30.557,mph,179
37,Mayville,47.49846,-97.26178,966,2025-05-14,24.4,10.153,21.989,mph,131.5
37,Mayville,47.49846,-97.26178,966,2025-05-15,15.1,15.799,27.962,mph,105.3
37,Mayville,47.49846,-97.26178,966,2025-05-16,2.8,13.511,21.743,mph,8.3
37,Mayville,47.49846,-97.26178,966,2025-05-17,3.5,13.786,21.251,mph,339.9
37,Mayville,47.49846,-97.26178,966,2025-05-18,6.5,13.793,20.625,mph,61.6
37,Mayville,47.49846,-97.26178,966,2025-05-19,8.5,16.45,27.447,mph,90.2
37,Mayville,47.49846,-97.26178,966,2025-05-20,2.7,7.151,12.67,mph,345
37,Mayville,47.49846,-97.26178,966,2025-05-21,3.6,0.955,5.465,mph,63.3
37,Mayville,47.49846,-97.26178,966,2025-05-22,15.3,6.72,14.659,mph,0.005
37,Mayville,47.49846,-97.26178,966,2025-05-23,15.6,7.789,15.404,mph,45.92
37,Mayville,47.49846,-97.26178,966,2025-05-24,18.1,3.161,9.565,mph,44.64
37,Mayville,47.49846,-97.26178,966,2025-05-25,20.9,6.266,15.281,mph,285.8
37,Mayville,47.49846,-97.26178,966,2025-05-26,21,4.751,14.037,mph,217.3
38,McHenry,47.68494,-98.62346,1658,2025-05-01,15.3,17.468,26.709,mph,4.757
38,McHenry,47.68494,-98.62346,1658,2025-05-02,12.2,6.055,12.795,mph,304.3
38,McHenry,47.68494,-98.62346,1658,2025-05-03,21.7,9.845,16.645,mph,214.9
38,McHenry,47.68494,-98.62346,1658,2025-05-04,23.5,21.117,31.429,mph,175.8
38,McHenry,47.68494,-98.62346,1658,2025-05-05,24,16.591,25.21,mph,181.2
38,McHenry,47.68494,-98.62346,1658,2025-05-06,15.9,19.752,29.058,mph,29.88
38,McHenry,47.68494,-98.62346,1658,2025-05-07,16.9,6.313,13.788,mph,160.7
38,McHenry,47.68494,-98.62346,1658,2025-05-08,21.1,16.153,26.955,mph,210
38,McHenry,47.68494,-98.62346,1658,2025-05-09,17.6,12.531,20.625,mph,14.46
38,McHenry,47.68494,-98.62346,1658,2025-05-10,24,22.325,32.413,mph,200.6
38,McHenry,47.68494,-98.62346,1658,2025-05-11,30.9,21.765,34.65,mph,196.1
38,McHenry,47.68494,-98.62346,1658,2025-05-12,27,15.661,24.606,mph,210.8
38,McHenry,47.68494,-98.62346,1658,2025-05-13,26.4,22.817,34.292,mph,192.4
38,McHenry,47.68494,-98.62346,1658,2025-05-14,22.8,14.281,25.098,mph,165.1
38,McHenry,47.68494,-98.62346,1658,2025-05-15,6.7,13.824,40.623,mph,89.1
38,McHenry,47.68494,-98.62346,1658,2025-05-16,1,29.17,41.853,mph,342.5
38,McHenry,47.68494,-98.62346,1658,2025-05-17,3.2,13.903,21.005,mph,353.9
38,McHenry,47.68494,-98.62346,1658,2025-05-18,4.5,13.782,20.871,mph,93.6
38,McHenry,47.68494,-98.62346,1658,2025-05-19,4.7,21.944,32.793,mph,81.6
38,McHenry,47.68494,-98.62346,1658,2025-05-20,1,10.1,16.77,mph,79.3
38,McHenry,47.68494,-98.62346,1658,2025-05-21,1.7,7.333,12.299,mph,36.46
38,McHenry,47.68494,-98.62346,1658,2025-05-22,14.7,5.883,12.547,mph,7.838
38,McHenry,47.68494,-98.62346,1658,2025-05-23,15.5,12.974,22.727,mph,105.3
38,McHenry,47.68494,-98.62346,1658,2025-05-24,17.4,4.492,12.05,mph,24.09
38,McHenry,47.68494,-98.62346,1658,2025-05-25,19.2,5.031,11.554,mph,287.1
38,McHenry,47.68494,-98.62346,1658,2025-05-26,19.3,7.856,18.007,mph,214.3
189,McKenzie,46.82221,-100.38346,1759,2025-05-01,15.2,7.955,16.397,mph,311.6
189,McKenzie,46.82221,-100.38346,1759,2025-05-02,13.9,2.917,9.317,mph,272
189,McKenzie,46.82221,-100.38346,1759,2025-05-03,22.9,8.65,16.397,mph,184.8
189,McKenzie,46.82221,-100.38346,1759,2025-05-04,25.3,23.555,33.8,mph,182
189,McKenzie,46.82221,-100.38346,1759,2025-05-05,22.1,17.723,27.335,mph,184.3
189,McKenzie,46.82221,-100.38346,1759,2025-05-06,15.4,14.849,23.354,mph,32.43
189,McKenzie,46.82221,-100.38346,1759,2025-05-07,20.4,6.098,13.417,mph,132.5
189,McKenzie,46.82221,-100.38346,1759,2025-05-08,24,20.289,33.532,mph,206.1
189,McKenzie,46.82221,-100.38346,1759,2025-05-09,21.6,9.541,25.971,mph,31.34
189,McKenzie,46.82221,-100.38346,1759,2025-05-10,27.2,21.967,33.8,mph,186.7
189,McKenzie,46.82221,-100.38346,1759,2025-05-11,30.4,24.159,35.411,mph,180.3
189,McKenzie,46.82221,-100.38346,1759,2025-05-12,29.8,14.565,23.488,mph,191.3
189,McKenzie,46.82221,-100.38346,1759,2025-05-13,22.1,11.699,19.618,mph,208
189,McKenzie,46.82221,-100.38346,1759,2025-05-14,15.6,9.91,19.506,mph,332.6
189,McKenzie,46.82221,-100.38346,1759,2025-05-15,0.7,16.327,25.098,mph,286
189,McKenzie,46.82221,-100.38346,1759,2025-05-16,1.7,15.162,28.454,mph,332.5
189,McKenzie,46.82221,-100.38346,1759,2025-05-17,6.6,7.19,15.155,mph,34.55
189,McKenzie,46.82221,-100.38346,1759,2025-05-18,2.7,16.459,24.852,mph,102
189,McKenzie,46.82221,-100.38346,1759,2025-05-19,1.8,21.944,33.04,mph,74.37
189,McKenzie,46.82221,-100.38346,1759,2025-05-20,1.3,9.952,14.659,mph,30.31
189,McKenzie,46.82221,-100.38346,1759,2025-05-21,2.2,7.597,15.777,mph,319.1
189,McKenzie,46.82221,-100.38346,1759,2025-05-22,11.5,4.514,9.939,mph,79.96
189,McKenzie,46.82221,-100.38346,1759,2025-05-23,13.4,11.491,18.634,mph,113.7
189,McKenzie,46.82221,-100.38346,1759,2025-05-24,15.4,8.333,15.529,mph,117.9
189,McKenzie,46.82221,-100.38346,1759,2025-05-25,16.6,5.724,11.18,mph,120.1
189,McKenzie,46.82221,-100.38346,1759,2025-05-26,18,10.283,20.378,mph,142.2
130,Medicine Hole,47.55994,-102.99209,2546,2025-05-01,7,10.165,19.506,mph,328.2
