forecast_type,forecast_effective,forecast_expires,location_id,location_tz,date,start_time,end_time,start_time_local,end_time_local,delta_t,wind_speed,wind_speed_unit,wind_direction
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,7 AM,8 AM,2.2,10,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,8 AM,9 AM,2.6,12,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,9 AM,10 AM,3.3,13,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,10 AM,11 AM,4.2,14,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,11 AM,12 PM,5.3,15,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,12 PM,1 PM,6.5,15,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,1 PM,2 PM,7.3,15,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,2 PM,3 PM,8.3,15,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,3 PM,4 PM,8.9,15,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,4 PM,5 PM,8.9,14,mph,W
hourly,2025-10-01T08:40:26Z,2025-10-01T08:55:26Z,111,America/Chicago,2025-10-06,2025-10-06T22:00:00Z,2025-10-06T23:00:00Z,5 PM,6 PM,8.5,13,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T11:00:00Z,2025-10-01T12:00:00Z,6 AM,7 AM,2.5,5,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T12:00:00Z,2025-10-01T13:00:00Z,7 AM,8 AM,1.8,8,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T13:00:00Z,2025-10-01T14:00:00Z,8 AM,9 AM,3,9,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T14:00:00Z,2025-10-01T15:00:00Z,9 AM,10 AM,4.1,10,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T15:00:00Z,2025-10-01T16:00:00Z,10 AM,11 AM,7.1,12,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T16:00:00Z,2025-10-01T17:00:00Z,11 AM,12 PM,10.7,13,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T17:00:00Z,2025-10-01T18:00:00Z,12 PM,1 PM,11.8,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,1 PM,2 PM,12.8,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,2 PM,3 PM,13.7,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,3 PM,4 PM,15.3,13,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,4 PM,5 PM,16.8,12,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-01,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,5 PM,6 PM,17.5,12,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T11:00:00Z,2025-10-02T12:00:00Z,6 AM,7 AM,4.8,5,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,7 AM,8 AM,4.7,5,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,8 AM,9 AM,4.2,5,mph,SE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,9 AM,10 AM,4.5,5,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,10 AM,11 AM,6.8,6,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,11 AM,12 PM,10.4,7,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,12 PM,1 PM,13.6,7,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,1 PM,2 PM,16,8,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,2 PM,3 PM,18,9,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,3 PM,4 PM,19.3,9,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,4 PM,5 PM,19.6,9,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-02,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,5 PM,6 PM,19.2,8,mph,S
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T11:00:00Z,2025-10-03T12:00:00Z,6 AM,7 AM,4,9,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,7 AM,8 AM,3.9,9,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,8 AM,9 AM,4.2,9,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,9 AM,10 AM,5.1,10,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,10 AM,11 AM,6.4,10,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,11 AM,12 PM,8.2,10,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,12 PM,1 PM,10,12,mph,E
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,1 PM,2 PM,11.6,12,mph,E
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,2 PM,3 PM,13.1,13,mph,E
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,3 PM,4 PM,14,14,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,4 PM,5 PM,14,14,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-03,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,5 PM,6 PM,14,14,mph,NE
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T11:00:00Z,2025-10-04T12:00:00Z,6 AM,7 AM,0.9,8,mph,N
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,7 AM,8 AM,1.1,8,mph,N
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,8 AM,9 AM,1.2,8,mph,N
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,9 AM,10 AM,1.6,9,mph,N
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,10 AM,11 AM,2.3,9,mph,N
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,11 AM,12 PM,3.7,10,mph,N
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,12 PM,1 PM,5.4,10,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,1 PM,2 PM,6.9,12,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,2 PM,3 PM,8.3,13,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,3 PM,4 PM,9.1,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,4 PM,5 PM,9.6,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-04,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,5 PM,6 PM,9.8,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T11:00:00Z,2025-10-05T12:00:00Z,6 AM,7 AM,3.8,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T12:00:00Z,2025-10-05T13:00:00Z,7 AM,8 AM,3.7,14,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T13:00:00Z,2025-10-05T14:00:00Z,8 AM,9 AM,3.7,15,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T14:00:00Z,2025-10-05T15:00:00Z,9 AM,10 AM,3.9,16,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T15:00:00Z,2025-10-05T16:00:00Z,10 AM,11 AM,4.3,17,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T16:00:00Z,2025-10-05T17:00:00Z,11 AM,12 PM,5.1,17,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T17:00:00Z,2025-10-05T18:00:00Z,12 PM,1 PM,6.2,18,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T18:00:00Z,2025-10-05T19:00:00Z,1 PM,2 PM,7.2,18,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T19:00:00Z,2025-10-05T20:00:00Z,2 PM,3 PM,8,20,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T20:00:00Z,2025-10-05T21:00:00Z,3 PM,4 PM,9,20,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T21:00:00Z,2025-10-05T22:00:00Z,4 PM,5 PM,9.3,20,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-05,2025-10-05T22:00:00Z,2025-10-05T23:00:00Z,5 PM,6 PM,9.3,18,mph,NW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T11:00:00Z,2025-10-06T12:00:00Z,6 AM,7 AM,2.9,9,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,7 AM,8 AM,3.1,9,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,8 AM,9 AM,3.4,9,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,9 AM,10 AM,4.1,10,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,10 AM,11 AM,5.1,12,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,11 AM,12 PM,6.3,13,mph,SW
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,12 PM,1 PM,7.7,14,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,1 PM,2 PM,9.3,15,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,2 PM,3 PM,10.7,15,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,3 PM,4 PM,11.9,15,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,4 PM,5 PM,12.4,15,mph,W
hourly,2025-10-01T08:40:27Z,2025-10-01T08:55:27Z,98,America/Chicago,2025-10-06,2025-10-06T22:00:00Z,2025-10-06T23:00:00Z,5 PM,6 PM,12.4,14,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T11:00:00Z,2025-10-01T12:00:00Z,6 AM,7 AM,5.2,6,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T12:00:00Z,2025-10-01T13:00:00Z,7 AM,8 AM,5.9,10,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T13:00:00Z,2025-10-01T14:00:00Z,8 AM,9 AM,5.2,10,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T14:00:00Z,2025-10-01T15:00:00Z,9 AM,10 AM,6.5,10,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T15:00:00Z,2025-10-01T16:00:00Z,10 AM,11 AM,7.1,10,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T16:00:00Z,2025-10-01T17:00:00Z,11 AM,12 PM,9.7,12,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T17:00:00Z,2025-10-01T18:00:00Z,12 PM,1 PM,12,10,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,1 PM,2 PM,13.2,12,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,2 PM,3 PM,15.6,12,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,3 PM,4 PM,16.8,10,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,4 PM,5 PM,18.3,9,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-01,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,5 PM,6 PM,18.6,8,mph,W
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T11:00:00Z,2025-10-02T12:00:00Z,6 AM,7 AM,4.9,2,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,7 AM,8 AM,3.8,2,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,8 AM,9 AM,3.8,3,mph,SE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,9 AM,10 AM,4.9,5,mph,SE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,10 AM,11 AM,7.9,5,mph,SE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,11 AM,12 PM,11.5,6,mph,SE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,12 PM,1 PM,14.9,7,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,1 PM,2 PM,18,8,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,2 PM,3 PM,20.2,8,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,3 PM,4 PM,21.6,8,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,4 PM,5 PM,22,8,mph,SW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-02,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,5 PM,6 PM,21.6,7,mph,S
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T11:00:00Z,2025-10-03T12:00:00Z,6 AM,7 AM,4.5,7,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,7 AM,8 AM,4.4,7,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,8 AM,9 AM,4.5,8,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,9 AM,10 AM,5.1,8,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,10 AM,11 AM,6.4,9,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,11 AM,12 PM,8.6,10,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,12 PM,1 PM,11.1,10,mph,E
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,1 PM,2 PM,13.8,12,mph,E
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,2 PM,3 PM,15.4,12,mph,E
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,3 PM,4 PM,16.4,12,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,4 PM,5 PM,16.8,12,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-03,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,5 PM,6 PM,16.8,12,mph,NE
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T11:00:00Z,2025-10-04T12:00:00Z,6 AM,7 AM,1.1,6,mph,N
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,7 AM,8 AM,1.1,6,mph,N
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,8 AM,9 AM,1.4,7,mph,N
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,9 AM,10 AM,2,7,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,10 AM,11 AM,2.9,8,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,11 AM,12 PM,4.1,9,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,12 PM,1 PM,5.6,9,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,1 PM,2 PM,6.9,10,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,2 PM,3 PM,8.2,10,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,3 PM,4 PM,9.3,12,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,4 PM,5 PM,9.7,12,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-04,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,5 PM,6 PM,9.7,12,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-05,2025-10-05T11:00:00Z,2025-10-05T12:00:00Z,6 AM,7 AM,4.3,13,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-05,2025-10-05T12:00:00Z,2025-10-05T13:00:00Z,7 AM,8 AM,4.2,13,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-05,2025-10-05T13:00:00Z,2025-10-05T14:00:00Z,8 AM,9 AM,4.1,14,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-05,2025-10-05T14:00:00Z,2025-10-05T15:00:00Z,9 AM,10 AM,4.3,14,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-05,2025-10-05T15:00:00Z,2025-10-05T16:00:00Z,10 AM,11 AM,4.7,15,mph,NW
hourly,2025-10-01T08:40:28Z,2025-10-01T08:55:28Z,162,America/Chicago,2025-10-05,2025-10-05T16:00:00Z,2025-10-05T17:00:00Z,11 AM,12 PM,5.7,16,mph,NW
